review_id,product_sku,rating,rating_trusted,primary_theme,all_themes
CR-001684,CP-XM-4PRO,5,true,none,
CR-001685,VS-AP-3000i,5,true,none,
CR-001686,VS-AC-1000i,5,true,none,
CR-001687,CP-DY-TP09,2,true,reliability,reliability
CR-001688,CP-BB-DM5440,5,true,none,
CR-001689,VS-AP-4000i,3,true,none,
CR-001690,VS-AP-8000i,4,true,none,
CR-001691,CP-XM-4PRO,4,true,none,
CR-001692,CP-LV-C400S,5,true,none,
CR-001693,VS-AP-8000i,3,true,none,
CR-001694,VS-AP-8000i,5,true,none,
CR-001695,CP-LV-C400S,4,true,none,
CR-001696,VS-AP-8000i,4,true,none,
CR-001697,CP-DY-TP09,3,true,none,
CR-001698,CP-LV-C400S,5,true,none,
CR-001699,CP-LV-C400S,5,true,none,
CR-001700,VS-AP-3000i,5,true,none,
CR-001701,VS-AP-3000i,5,true,none,
CR-001702,CP-LV-C400S,5,true,none,
CR-001703,VS-AC-1000i,4,true,none,
CR-001704,CP-XM-4PRO,1,true,sensor_trust,connectivity|sensor_trust
CR-001705,CP-XM-4PRO,3,true,none,
CR-001706,CP-LV-C400S,4,true,none,
CR-001707,VS-AP-4000i,5,true,none,
CR-001708,CP-LV-C400S,4,true,none,
CR-001709,CP-XM-4PRO,5,true,none,
CR-001710,VS-AP-8000i,5,true,none,
CR-001711,VS-AP-3000i,5,true,none,
CR-001712,VS-AP-8000i,5,true,none,
CR-001713,VS-AP-8000i,5,true,none,
CR-001714,CP-LV-C400S,4,true,none,
CR-001715,CP-LV-C400S,4,true,none,
CR-001716,CP-DY-TP09,5,true,none,
CR-001717,VS-AP-2000,4,true,none,
CR-001718,CP-XM-4PRO,5,true,none,
CR-001719,CP-LV-C400S,5,true,none,
CR-001720,CP-DY-TP09,3,true,none,
CR-001721,CP-DY-TP09,1,true,noise,noise
CR-001722,VS-AP-2000,5,true,none,
CR-001723,CP-LV-C400S,5,true,none,
CR-001724,CP-XM-4PRO,4,true,none,
CR-001725,CP-LV-C400S,5,true,none,
CR-001726,VS-AP-2000,2,true,filter_cost,filter_cost
CR-001727,VS-AP-3000i,1,true,connectivity,app_software|connectivity
CR-001728,VS-AC-1000i,1,true,app_software,app_software
CR-001729,VS-AP-3000i,5,true,none,
CR-001730,VS-AP-8000i,5,false,connectivity,connectivity
CR-001731,VS-AP-4000i,1,true,filter_cost,filter_cost
CR-001732,VS-AP-2000,1,true,app_software,app_software
CR-001733,VS-AP-4000i,5,true,none,
CR-001734,VS-AP-4000i,4,true,none,
CR-001735,CP-DY-TP09,5,true,none,
CR-001736,CP-XM-4PRO,5,true,none,
CR-001737,CP-XM-4PRO,4,true,none,
CR-001738,CP-BB-DM5440,4,true,none,
CR-001739,VS-AP-8000i,4,true,none,
CR-001740,VS-AP-2000,4,true,none,
CR-001741,VS-AP-3000i,5,true,none,
CR-001742,CP-DY-TP09,4,true,none,
CR-001743,VS-AP-3000i,4,true,none,
CR-001744,CP-LV-C400S,5,true,none,
CR-001745,VS-AC-1000i,4,true,none,
CR-001746,CP-DY-TP09,4,true,none,
CR-001747,CP-DY-TP09,4,true,none,
CR-001748,CP-LV-C400S,4,true,none,
CR-001749,CP-DY-TP09,5,true,none,
CR-001750,VS-AC-1000i,4,true,none,
CR-001751,CP-DY-TP09,5,true,none,
CR-001752,CP-DY-TP09,5,true,none,
CR-001753,VS-AP-4000i,5,true,none,
CR-001754,VS-AP-2000,3,true,none,
CR-001755,CP-LV-C400S,5,true,none,
CR-001756,VS-AC-1000i,2,true,app_software,app_software|noise
CR-001757,VS-AP-8000i,5,true,none,
CR-001758,CP-BB-DM5440,1,true,none,
CR-001759,VS-AC-1000i,4,true,none,
CR-001760,CP-XM-4PRO,2,true,sensor_trust,connectivity|sensor_trust
CR-001761,CP-LV-C400S,4,true,none,
CR-001762,CP-LV-C400S,1,true,app_software,app_software
CR-001763,CP-LV-C400S,1,true,connectivity,app_software|connectivity
CR-001764,VS-AP-2000,5,true,none,
CR-001765,VS-AP-4000i,5,true,none,
CR-001766,VS-AP-2000,5,true,none,
CR-001767,CP-LV-C400S,5,true,none,
CR-001768,VS-AP-8000i,3,true,none,
CR-001769,VS-AP-8000i,1,true,connectivity,connectivity|noise
CR-001770,VS-AC-1000i,5,true,none,
CR-001771,VS-AP-3000i,4,true,none,
CR-001772,CP-XM-4PRO,2,true,reliability,reliability
CR-001773,CP-BB-DM5440,3,true,none,
CR-001774,VS-AP-4000i,5,true,none,
CR-001775,VS-AP-2000,1,true,connectivity,connectivity|sensor_trust
CR-001776,VS-AP-8000i,1,true,sensor_trust,noise|sensor_trust
CR-001777,VS-AP-8000i,1,true,none,
CR-001778,VS-AP-3000i,4,true,none,
CR-001779,VS-AP-3000i,5,true,none,
CR-001780,CP-XM-4PRO,4,true,none,
CR-001781,VS-AP-3000i,2,true,none,
CR-001782,VS-AP-4000i,4,true,none,
CR-001783,VS-AP-2000,5,true,none,
CR-001784,VS-AP-3000i,5,true,none,
CR-001785,VS-AP-4000i,5,true,none,
CR-001786,CP-LV-C400S,5,true,none,
CR-001787,VS-AC-1000i,1,true,reliability,app_software|reliability
CR-001788,VS-AP-4000i,5,true,none,
CR-001789,VS-AP-8000i,5,true,none,
CR-001790,CP-BB-DM5440,1,true,none,
CR-001791,VS-AP-4000i,1,true,connectivity,connectivity|noise
CR-001792,CP-DY-TP09,5,true,none,
CR-001793,CP-LV-C400S,3,true,none,
CR-001794,VS-AP-3000i,5,true,none,
CR-001795,VS-AP-4000i,5,true,none,
CR-001796,VS-AP-8000i,5,true,none,
CR-001797,CP-BB-DM5440,5,true,none,
CR-001798,CP-BB-DM5440,1,true,none,
CR-001799,CP-BB-DM5440,5,true,none,
CR-001800,VS-AC-1000i,5,true,none,
CR-001801,CP-BB-DM5440,5,true,none,
CR-001802,CP-DY-TP09,1,true,sensor_trust,noise|sensor_trust
CR-001803,CP-LV-C400S,5,true,none,
CR-001804,VS-AC-1000i,4,true,none,
CR-001805,CP-DY-TP09,5,true,none,
CR-001806,CP-LV-C400S,5,true,none,
CR-001807,VS-AP-2000,1,true,noise,connectivity|noise
CR-001808,CP-LV-C400S,5,true,none,
CR-001809,VS-AP-4000i,4,true,none,
CR-001810,CP-XM-4PRO,3,true,noise,noise
CR-001811,CP-DY-TP09,5,true,none,
CR-001812,VS-AP-2000,4,true,none,
CR-001813,VS-AC-1000i,4,true,none,
CR-001814,CP-LV-C400S,1,true,noise,noise|sensor_trust
CR-001815,CP-BB-DM5440,3,true,none,
CR-001816,VS-AP-3000i,3,true,none,
CR-001817,CP-XM-4PRO,5,true,none,
CR-001818,VS-AP-4000i,5,true,none,
CR-001819,CP-XM-4PRO,5,true,none,
CR-001820,CP-LV-C400S,5,true,none,
CR-001821,VS-AC-1000i,5,true,none,
CR-001822,CP-LV-C400S,4,true,none,
CR-001823,VS-AC-1000i,4,true,none,
CR-001824,VS-AP-4000i,3,true,none,
CR-001825,CP-BB-DM5440,4,true,none,
CR-001826,CP-BB-DM5440,4,true,none,
CR-001827,VS-AP-4000i,4,true,none,
CR-001828,CP-XM-4PRO,4,true,none,
CR-001829,VS-AP-4000i,5,true,none,
CR-001830,VS-AP-4000i,5,true,none,
CR-001831,VS-AP-4000i,3,true,reliability,reliability
CR-001832,CP-DY-TP09,5,true,none,
CR-001833,CP-DY-TP09,5,true,none,
CR-001834,VS-AC-1000i,2,true,filter_cost,filter_cost
CR-001835,VS-AP-8000i,4,true,none,
CR-001836,VS-AC-1000i,5,true,none,
CR-001837,VS-AP-8000i,5,true,none,
CR-001838,VS-AP-4000i,3,true,app_software,app_software
CR-001839,VS-AP-3000i,5,true,none,
CR-001840,VS-AP-3000i,5,true,none,
CR-001841,VS-AC-1000i,5,true,none,
CR-001842,CP-DY-TP09,1,true,app_software,app_software
CR-001843,CP-DY-TP09,5,true,none,
CR-001844,CP-LV-C400S,2,true,reliability,app_software|reliability
CR-001845,VS-AC-1000i,3,true,app_software,app_software
CR-001846,CP-LV-C400S,5,true,none,
CR-001847,VS-AP-2000,5,true,none,
CR-001848,CP-LV-C400S,3,true,connectivity,connectivity
CR-001849,VS-AP-3000i,5,true,none,
CR-001850,CP-XM-4PRO,5,true,none,
CR-001851,CP-LV-C400S,5,true,none,
CR-001852,CP-BB-DM5440,5,true,none,
CR-001853,VS-AP-4000i,5,false,filter_cost,filter_cost
CR-001854,VS-AP-4000i,5,true,none,
CR-001855,VS-AP-3000i,5,true,none,
CR-001856,VS-AP-2000,4,true,none,
CR-001857,CP-LV-C400S,4,true,none,
CR-001858,VS-AC-1000i,3,true,connectivity,connectivity
CR-001859,VS-AP-8000i,5,true,none,
CR-001860,CP-BB-DM5440,1,true,noise,noise
CR-001861,VS-AC-1000i,3,true,app_software,app_software
CR-001862,VS-AP-3000i,4,true,none,
CR-001863,VS-AP-3000i,5,true,none,
CR-001864,VS-AP-2000,1,true,connectivity,connectivity|filter_cost
CR-001865,CP-XM-4PRO,4,true,none,
CR-001866,CP-BB-DM5440,5,true,none,
CR-001867,VS-AP-8000i,4,true,none,
CR-001868,CP-XM-4PRO,5,true,none,
CR-001869,CP-LV-C400S,5,false,connectivity,connectivity|noise
CR-001870,CP-XM-4PRO,5,true,none,
CR-001871,VS-AP-2000,5,true,none,
CR-001872,VS-AP-2000,2,true,app_software,app_software|reliability
CR-001873,VS-AP-4000i,4,true,none,
CR-001874,VS-AC-1000i,3,true,none,
CR-001875,CP-LV-C400S,4,true,none,
CR-001876,VS-AP-3000i,5,true,none,
CR-001877,CP-LV-C400S,5,false,connectivity,connectivity|reliability
CR-001878,CP-XM-4PRO,1,true,connectivity,connectivity
CR-001879,VS-AC-1000i,5,true,none,
CR-001880,CP-LV-C400S,4,true,none,
CR-001881,VS-AP-8000i,5,true,none,
CR-001882,VS-AP-3000i,4,true,none,
CR-001883,CP-BB-DM5440,5,true,none,
CR-001884,VS-AC-1000i,5,true,none,
CR-001885,VS-AP-3000i,3,true,none,
CR-001886,VS-AP-3000i,5,true,none,
CR-001887,VS-AP-4000i,5,false,noise,app_software|noise
CR-001888,VS-AP-2000,2,true,sensor_trust,sensor_trust
CR-001889,CP-LV-C400S,5,true,none,
CR-001890,VS-AP-8000i,5,true,none,
CR-001891,CP-XM-4PRO,5,true,none,
CR-001892,CP-LV-C400S,5,true,none,
CR-001893,VS-AC-1000i,5,true,none,
CR-001894,CP-XM-4PRO,4,true,none,
CR-001895,VS-AP-3000i,5,true,none,
CR-001896,VS-AC-1000i,5,true,none,
CR-001897,VS-AC-1000i,5,true,none,
CR-001898,VS-AP-8000i,5,true,none,
CR-001899,VS-AP-4000i,3,true,reliability,reliability
CR-001900,CP-BB-DM5440,5,true,none,
CR-001901,CP-XM-4PRO,4,true,none,
CR-001902,CP-DY-TP09,5,true,none,
CR-001903,VS-AP-4000i,4,true,none,
CR-001904,VS-AP-2000,5,true,none,
CR-001905,CP-BB-DM5440,4,true,none,
CR-001906,VS-AP-3000i,5,true,none,
CR-001907,CP-LV-C400S,4,true,none,
CR-001908,VS-AP-8000i,5,true,none,
CR-001909,CP-BB-DM5440,5,true,none,
CR-001910,VS-AP-3000i,4,true,none,
CR-001911,VS-AP-8000i,3,true,filter_cost,filter_cost
CR-001912,CP-DY-TP09,2,true,app_software,app_software
CR-001913,CP-BB-DM5440,4,true,none,
CR-001914,VS-AC-1000i,5,true,none,
CR-001915,CP-LV-C400S,3,true,filter_cost,filter_cost
CR-001916,CP-BB-DM5440,2,true,app_software,app_software
CR-001917,VS-AP-3000i,3,true,none,
CR-001918,VS-AP-2000,5,true,none,
CR-001919,CP-BB-DM5440,4,true,none,
CR-001920,VS-AP-4000i,3,true,none,
CR-001921,VS-AP-4000i,5,true,none,
CR-001922,CP-BB-DM5440,5,true,none,
CR-001923,CP-BB-DM5440,5,true,none,
CR-001924,VS-AP-3000i,1,true,noise,app_software|noise
CR-001925,CP-DY-TP09,2,true,app_software,app_software|noise
CR-001926,VS-AP-2000,5,true,none,
CR-001927,VS-AP-3000i,3,true,sensor_trust,sensor_trust
CR-001928,CP-DY-TP09,5,true,none,
CR-001929,VS-AP-3000i,2,true,sensor_trust,sensor_trust
CR-001930,CP-LV-C400S,5,false,filter_cost,app_software|filter_cost
CR-001931,VS-AC-1000i,5,true,none,
CR-001932,CP-XM-4PRO,2,true,noise,noise
CR-001933,VS-AC-1000i,5,true,none,
CR-001934,VS-AP-4000i,5,true,none,
CR-001935,CP-DY-TP09,5,true,none,
CR-001936,CP-XM-4PRO,4,true,none,
CR-001937,CP-DY-TP09,4,true,none,
CR-001938,CP-DY-TP09,4,true,none,
CR-001939,VS-AC-1000i,5,true,none,
CR-001940,CP-DY-TP09,4,true,none,
CR-001941,CP-XM-4PRO,5,true,none,
CR-001942,VS-AP-4000i,3,true,app_software,app_software
CR-001943,VS-AP-8000i,2,true,app_software,app_software
CR-001944,VS-AC-1000i,3,true,none,
CR-001945,CP-DY-TP09,5,true,none,
CR-001946,CP-LV-C400S,5,true,none,
CR-001947,VS-AP-8000i,1,true,filter_cost,filter_cost|sensor_trust
CR-001948,CP-XM-4PRO,5,true,none,
CR-001949,VS-AP-4000i,5,true,none,
CR-001950,CP-LV-C400S,5,true,none,
CR-001951,VS-AC-1000i,4,true,none,
CR-001952,VS-AP-4000i,4,true,none,
CR-001953,CP-XM-4PRO,4,true,none,
CR-001954,VS-AP-4000i,5,true,none,
CR-001955,VS-AP-4000i,5,true,none,
CR-001956,CP-BB-DM5440,5,true,none,
CR-001957,CP-LV-C400S,5,true,none,
CR-001958,CP-DY-TP09,5,true,none,
CR-001959,CP-BB-DM5440,5,true,none,
CR-001960,CP-XM-4PRO,5,true,none,
CR-001961,VS-AP-8000i,3,true,noise,noise
CR-001962,VS-AP-3000i,1,true,filter_cost,filter_cost|noise
CR-001963,VS-AC-1000i,5,true,none,
CR-001964,VS-AP-8000i,4,true,none,
CR-001965,CP-LV-C400S,2,true,connectivity,connectivity|filter_cost
CR-001966,CP-LV-C400S,5,true,none,
CR-001967,CP-XM-4PRO,3,true,connectivity,connectivity
CR-001968,CP-LV-C400S,4,true,none,
CR-001969,CP-BB-DM5440,5,true,none,
CR-001970,CP-LV-C400S,5,true,none,
CR-001971,VS-AP-3000i,5,true,none,
CR-001972,CP-XM-4PRO,2,true,app_software,app_software|connectivity
CR-001973,VS-AP-3000i,4,true,none,
CR-001974,VS-AP-3000i,5,true,none,
CR-001975,VS-AP-2000,1,true,filter_cost,filter_cost
CR-001976,VS-AP-8000i,5,true,none,
CR-001977,VS-AC-1000i,5,true,none,
CR-001978,CP-XM-4PRO,5,true,none,
CR-001979,VS-AP-8000i,2,true,noise,app_software|noise
CR-001980,CP-XM-4PRO,5,true,none,
CR-001981,VS-AP-4000i,3,true,connectivity,connectivity
CR-001982,VS-AP-8000i,4,true,none,
CR-001983,VS-AP-2000,3,true,none,
CR-001984,CP-XM-4PRO,5,true,none,
CR-001985,VS-AC-1000i,5,true,none,
CR-001986,VS-AC-1000i,5,true,none,
CR-001987,CP-DY-TP09,5,true,none,
CR-001988,CP-XM-4PRO,2,true,none,
CR-001989,VS-AP-2000,4,true,none,
CR-001990,VS-AP-2000,1,true,none,
CR-001991,CP-XM-4PRO,5,true,none,
CR-001992,VS-AP-8000i,2,true,app_software,app_software
CR-001993,VS-AP-3000i,1,true,sensor_trust,reliability|sensor_trust
CR-001994,CP-LV-C400S,5,true,none,
CR-001995,CP-DY-TP09,4,true,none,
CR-001996,CP-BB-DM5440,5,true,none,
CR-001997,CP-BB-DM5440,5,true,none,
CR-001998,VS-AP-2000,3,true,none,
CR-001999,VS-AP-3000i,5,true,none,
CR-002000,VS-AP-4000i,5,true,none,
CR-002001,VS-AC-1000i,2,true,reliability,reliability|sensor_trust
CR-002002,VS-AP-4000i,1,true,app_software,app_software|connectivity
CR-002003,CP-LV-C400S,4,true,none,
CR-002004,VS-AP-2000,1,true,none,
CR-002005,VS-AC-1000i,1,true,connectivity,connectivity
CR-002006,CP-BB-DM5440,1,true,reliability,reliability
CR-002007,CP-LV-C400S,2,true,noise,noise
CR-002008,VS-AP-4000i,5,true,none,
CR-002009,VS-AP-3000i,5,true,none,
CR-002010,VS-AP-8000i,4,true,none,
CR-002011,VS-AP-8000i,5,true,none,
CR-002012,VS-AP-3000i,4,true,none,
CR-002013,VS-AC-1000i,5,true,none,
CR-002014,VS-AP-3000i,5,true,none,
CR-002015,CP-LV-C400S,5,true,none,
CR-002016,CP-XM-4PRO,5,true,none,
CR-002017,CP-XM-4PRO,5,true,none,
CR-002018,VS-AP-8000i,5,true,none,
CR-002019,CP-DY-TP09,5,true,none,
CR-002020,VS-AP-8000i,5,true,none,
CR-002021,VS-AP-3000i,4,true,none,
CR-002022,CP-BB-DM5440,5,true,none,
CR-002023,VS-AP-4000i,4,true,none,
CR-002024,CP-BB-DM5440,5,true,none,
CR-002025,CP-BB-DM5440,5,true,none,
CR-002026,VS-AP-2000,5,true,none,
CR-002027,VS-AP-2000,4,true,none,
CR-002028,CP-DY-TP09,5,true,none,
CR-002029,VS-AP-8000i,4,true,none,
CR-002030,CP-BB-DM5440,4,true,none,
CR-002031,VS-AP-4000i,3,true,connectivity,connectivity
CR-002032,VS-AC-1000i,1,true,none,
CR-002033,VS-AP-4000i,5,true,none,
CR-002034,CP-XM-4PRO,1,true,connectivity,connectivity|filter_cost
CR-002035,CP-DY-TP09,1,true,none,
CR-002036,CP-BB-DM5440,5,true,none,
CR-002037,CP-DY-TP09,4,true,none,
CR-002038,CP-LV-C400S,5,true,none,
CR-002039,VS-AP-3000i,2,true,sensor_trust,sensor_trust
CR-002040,CP-LV-C400S,1,true,connectivity,connectivity
CR-002041,CP-DY-TP09,4,true,none,
CR-002042,CP-LV-C400S,5,true,none,
CR-002043,CP-LV-C400S,1,true,noise,filter_cost|noise
CR-002044,VS-AC-1000i,1,true,filter_cost,filter_cost
CR-002045,CP-LV-C400S,5,true,none,
CR-002046,CP-BB-DM5440,4,true,none,
CR-002047,VS-AP-4000i,1,true,reliability,noise|reliability
CR-002048,CP-DY-TP09,5,true,none,
CR-002049,CP-BB-DM5440,1,true,filter_cost,app_software|filter_cost
CR-002050,CP-XM-4PRO,3,true,none,
CR-002051,CP-DY-TP09,3,true,none,
CR-002052,CP-BB-DM5440,5,true,none,
CR-002053,CP-DY-TP09,3,true,noise,noise
CR-002054,CP-LV-C400S,1,true,connectivity,connectivity
CR-002055,CP-BB-DM5440,4,true,none,
CR-002056,CP-XM-4PRO,5,true,none,
CR-002057,VS-AP-4000i,3,true,none,
CR-002058,CP-XM-4PRO,4,true,none,
CR-002059,VS-AP-2000,5,true,none,
CR-002060,CP-DY-TP09,4,true,none,
CR-002061,VS-AP-8000i,4,true,none,
CR-002062,VS-AP-4000i,5,true,none,
CR-002063,VS-AP-3000i,3,true,noise,noise
CR-002064,VS-AP-2000,2,true,app_software,app_software
CR-002065,CP-XM-4PRO,5,true,none,
CR-002066,CP-LV-C400S,5,true,none,
CR-002067,CP-BB-DM5440,1,true,app_software,app_software|sensor_trust
CR-002068,CP-LV-C400S,5,true,none,
CR-002069,CP-DY-TP09,5,true,none,
CR-002070,VS-AP-2000,4,true,none,
CR-002071,CP-LV-C400S,5,true,none,
CR-002072,CP-LV-C400S,5,true,none,
CR-002073,VS-AP-4000i,5,true,none,
CR-002074,VS-AP-2000,5,true,none,
CR-002075,VS-AC-1000i,5,true,none,
CR-002076,CP-LV-C400S,1,true,app_software,app_software|noise
CR-002077,CP-DY-TP09,5,true,none,
CR-002078,CP-DY-TP09,2,true,sensor_trust,noise|sensor_trust
CR-002079,CP-LV-C400S,2,true,reliability,reliability
CR-002080,VS-AP-2000,4,true,none,
CR-002081,VS-AP-8000i,5,true,none,
CR-002082,CP-XM-4PRO,5,true,none,
CR-002083,CP-XM-4PRO,3,true,noise,noise
CR-002084,VS-AP-2000,5,true,none,
CR-002085,VS-AC-1000i,1,true,none,
CR-002086,VS-AP-8000i,5,true,none,
CR-002087,CP-BB-DM5440,5,true,none,
CR-002088,VS-AP-8000i,5,true,none,
CR-002089,CP-DY-TP09,4,true,none,
CR-002090,VS-AC-1000i,4,true,none,
CR-002091,VS-AP-2000,5,true,none,
CR-002092,CP-XM-4PRO,5,true,none,
CR-002093,CP-LV-C400S,4,true,none,
CR-002094,CP-DY-TP09,5,true,none,
CR-002095,VS-AP-8000i,4,true,none,
CR-002096,VS-AP-4000i,5,true,none,
CR-002097,VS-AC-1000i,5,true,none,
CR-002098,VS-AP-3000i,5,true,none,
CR-002099,CP-DY-TP09,5,true,none,
CR-002100,VS-AC-1000i,5,true,none,
CR-002101,VS-AP-2000,5,true,none,
CR-002102,VS-AP-8000i,1,true,connectivity,connectivity
CR-002103,VS-AP-8000i,5,true,none,
CR-002104,CP-BB-DM5440,5,true,none,
CR-002105,CP-DY-TP09,5,true,none,
CR-002106,CP-DY-TP09,3,true,none,
CR-002107,VS-AP-8000i,3,true,none,
CR-002108,VS-AP-8000i,5,true,none,
CR-002109,VS-AP-4000i,5,true,none,
CR-002110,CP-DY-TP09,4,true,none,
CR-002111,VS-AP-4000i,5,true,none,
CR-002112,VS-AP-3000i,1,true,filter_cost,filter_cost
CR-002113,CP-LV-C400S,3,true,none,
CR-002114,CP-DY-TP09,4,true,none,
CR-002115,CP-BB-DM5440,5,true,none,
CR-002116,CP-XM-4PRO,5,true,none,
CR-002117,VS-AP-3000i,5,true,none,
CR-002118,VS-AP-2000,4,true,none,
CR-002119,CP-DY-TP09,5,true,none,
CR-002120,VS-AP-8000i,5,true,none,
CR-002121,VS-AP-8000i,4,true,none,
CR-002122,VS-AP-4000i,5,true,none,
CR-002123,VS-AP-2000,4,true,none,
CR-002124,VS-AP-8000i,5,true,none,
CR-002125,CP-XM-4PRO,5,true,none,
CR-002126,CP-BB-DM5440,5,true,none,
CR-002127,VS-AP-2000,2,true,noise,noise
CR-002128,VS-AP-8000i,5,true,none,
CR-002129,VS-AC-1000i,1,true,none,
CR-002130,CP-BB-DM5440,5,true,none,
CR-002131,VS-AP-3000i,2,true,sensor_trust,connectivity|sensor_trust
CR-002132,CP-BB-DM5440,5,true,none,
CR-002133,VS-AP-2000,3,true,none,
CR-002134,CP-XM-4PRO,5,true,none,
CR-002135,VS-AP-2000,5,true,none,
CR-002136,VS-AP-8000i,4,true,none,
CR-002137,CP-DY-TP09,3,true,filter_cost,filter_cost
CR-002138,VS-AC-1000i,3,true,none,
CR-002139,CP-LV-C400S,4,true,none,
CR-002140,CP-XM-4PRO,4,true,none,
CR-002141,CP-XM-4PRO,5,true,none,
CR-002142,CP-BB-DM5440,5,true,none,
CR-002143,CP-LV-C400S,3,true,noise,noise
CR-002144,CP-LV-C400S,4,true,none,
CR-002145,VS-AP-4000i,5,true,none,
CR-002146,CP-LV-C400S,2,true,app_software,app_software|noise
CR-002147,CP-BB-DM5440,4,true,none,
CR-002148,CP-XM-4PRO,4,true,none,
CR-002149,VS-AP-8000i,4,true,none,
CR-002150,CP-XM-4PRO,5,true,none,
CR-002151,VS-AC-1000i,3,true,noise,noise
CR-002152,CP-DY-TP09,5,true,none,
CR-002153,VS-AP-4000i,3,true,none,
CR-002154,CP-XM-4PRO,5,true,none,
CR-002155,CP-DY-TP09,1,true,noise,noise
CR-002156,VS-AP-2000,3,true,app_software,app_software
CR-002157,VS-AP-8000i,4,true,none,
CR-002158,VS-AP-2000,5,true,none,
CR-002159,VS-AP-2000,4,true,none,
CR-002160,VS-AC-1000i,3,true,none,
CR-002161,CP-XM-4PRO,4,true,none,
CR-002162,CP-DY-TP09,5,true,none,
CR-002163,VS-AP-3000i,5,true,none,
CR-002164,CP-DY-TP09,5,true,none,
CR-002165,VS-AC-1000i,4,true,none,
CR-002166,CP-BB-DM5440,5,true,none,
CR-002167,CP-XM-4PRO,5,true,none,
CR-002168,CP-LV-C400S,5,true,none,
CR-002169,CP-DY-TP09,5,true,none,
CR-002170,VS-AP-3000i,5,true,none,
CR-002171,CP-DY-TP09,5,true,none,
CR-002172,VS-AP-4000i,5,true,none,
CR-002173,VS-AP-8000i,3,true,none,
CR-002174,VS-AC-1000i,4,true,none,
CR-002175,VS-AP-4000i,5,true,none,
CR-002176,VS-AP-4000i,5,true,none,
CR-002177,CP-XM-4PRO,5,true,none,
CR-002178,CP-BB-DM5440,5,true,none,
CR-002179,CP-DY-TP09,2,true,app_software,app_software|sensor_trust
CR-002180,CP-BB-DM5440,5,true,none,
CR-002181,VS-AP-4000i,5,true,none,
CR-002182,CP-BB-DM5440,5,true,none,
CR-002183,VS-AP-3000i,5,true,none,
CR-002184,VS-AC-1000i,5,true,none,
CR-002185,CP-XM-4PRO,4,true,none,
CR-002186,VS-AP-3000i,2,true,reliability,reliability|sensor_trust
CR-002187,VS-AP-3000i,5,true,none,
CR-002188,CP-DY-TP09,5,true,none,
CR-002189,VS-AP-4000i,4,true,none,
CR-002190,VS-AP-4000i,5,true,none,
CR-002191,CP-XM-4PRO,1,true,app_software,app_software
CR-002192,VS-AP-8000i,4,true,none,
CR-002193,VS-AP-8000i,1,true,sensor_trust,sensor_trust
CR-002194,CP-XM-4PRO,4,true,none,
CR-002195,CP-LV-C400S,4,true,none,
CR-002196,VS-AP-4000i,5,true,none,
CR-002197,VS-AP-2000,5,true,none,
CR-002198,VS-AP-3000i,5,true,none,
CR-002199,CP-BB-DM5440,5,true,none,
CR-002200,CP-BB-DM5440,5,true,none,
CR-002201,CP-DY-TP09,5,true,none,
CR-002202,VS-AP-4000i,5,true,none,
CR-002203,CP-BB-DM5440,5,true,none,
CR-002204,VS-AP-8000i,2,true,app_software,app_software
CR-002205,VS-AC-1000i,5,true,none,
CR-002206,VS-AP-4000i,5,true,none,
CR-002207,CP-XM-4PRO,2,true,noise,noise
CR-002208,CP-XM-4PRO,2,true,app_software,app_software
CR-002209,VS-AP-2000,3,true,reliability,reliability
CR-002210,VS-AC-1000i,4,true,none,
CR-002211,VS-AP-3000i,4,true,none,
CR-002212,VS-AP-3000i,2,true,app_software,app_software
CR-002213,VS-AP-3000i,3,true,none,
CR-002214,CP-BB-DM5440,5,true,none,
CR-002215,VS-AP-3000i,5,true,none,
CR-002216,VS-AP-4000i,5,true,none,
CR-002217,VS-AP-2000,4,true,none,
CR-002218,VS-AP-4000i,1,true,connectivity,connectivity
CR-002219,VS-AP-3000i,4,true,none,
CR-002220,VS-AP-4000i,1,true,app_software,app_software
CR-002221,CP-XM-4PRO,4,true,none,
CR-002222,VS-AP-4000i,4,true,none,
CR-002223,CP-XM-4PRO,1,true,app_software,app_software
CR-002224,VS-AP-4000i,5,true,none,
CR-002225,VS-AP-3000i,2,true,sensor_trust,connectivity|sensor_trust
CR-002226,VS-AC-1000i,3,true,none,
CR-002227,CP-XM-4PRO,5,true,none,
CR-002228,VS-AP-2000,5,true,none,
CR-002229,CP-LV-C400S,5,true,none,
CR-002230,VS-AP-8000i,5,true,none,
CR-002231,CP-LV-C400S,4,true,none,
CR-002232,CP-LV-C400S,5,true,none,
CR-002233,VS-AP-8000i,5,true,none,
CR-002234,CP-LV-C400S,5,true,none,
CR-002235,CP-DY-TP09,5,true,none,
CR-002236,CP-LV-C400S,1,true,filter_cost,filter_cost|reliability
CR-002237,CP-DY-TP09,4,true,none,
CR-002238,CP-XM-4PRO,5,true,none,
CR-002239,VS-AP-3000i,4,true,none,
CR-002240,VS-AP-2000,5,true,none,
CR-002241,CP-LV-C400S,5,true,none,
CR-002242,VS-AC-1000i,5,true,none,
CR-002243,VS-AP-2000,5,true,none,
CR-002244,CP-XM-4PRO,5,true,none,
CR-002245,CP-BB-DM5440,1,true,reliability,app_software|reliability
CR-002246,VS-AP-8000i,5,true,none,
CR-002247,VS-AP-8000i,4,true,none,
