review_id,product_sku,rating,rating_trusted,theme
CR-008920,B0C2JF5179,3.0,true,none
CR-008921,B08VTFQ8Z2,3.0,true,none
CR-008922,B0C2JF5179,5.0,true,none
CR-008923,B08M5DLQ67,5.0,true,none
CR-008924,B0C2JF5179,5.0,true,none
CR-008925,B0C2JF5179,1.0,true,none
CR-008926,B0C2JF5179,5.0,true,none
CR-008927,B0C2JF5179,5.0,true,none
CR-008928,B08SV1GSJB,1.0,true,none
CR-008929,B07DK5NSY1,5.0,true,none
CR-008930,B0C2JF5179,5.0,true,none
CR-008931,B0C2JF5179,5.0,true,none
CR-008932,B08FD4MR1Z,4.0,true,none
CR-008933,B0C2JF5179,5.0,true,none
CR-008934,B0BZPPXM8D,1.0,true,none
CR-008935,B0C2JF5179,5.0,true,none
CR-008936,B0C2JF5179,5.0,true,none
CR-008937,B07ZPLXB54,3.0,true,none
CR-008938,B0C2JF5179,5.0,true,none
CR-008939,B08XKGR6KP,1.0,false,noise
CR-008940,B0C2JF5179,5.0,false,none
CR-008941,B01GXFY0KQ,5.0,true,none
CR-008942,B0C2JF5179,5.0,true,none
CR-008943,B0C2JF5179,5.0,true,none
CR-008944,B0928JNZYD,1.0,true,none
CR-008945,B0C2JF5179,5.0,true,none
CR-008946,B0BZPPXM8D,2.0,true,none
CR-008947,B0C2JF5179,5.0,true,none
CR-008948,B0C2JF5179,5.0,true,none
CR-008949,B0C2JF5179,5.0,true,none
CR-008950,B0C2JF5179,5.0,true,none
CR-008951,B0C2JF5179,5.0,true,none
CR-008952,B07R81N4X9,5.0,true,reliability
CR-008953,B0C2JF5179,5.0,true,none
CR-008954,B0C2JF5179,5.0,true,none
CR-008955,B0C2JF5179,5.0,true,none
CR-008956,B0C2JF5179,5.0,true,none
CR-008957,B0C2JF5179,5.0,true,none
CR-008958,B07DK5NSY1,4.0,true,none
CR-008959,B0C2JF5179,5.0,true,none
CR-008960,B096S4GDY1,5.0,true,none
CR-008961,B0C2JF5179,4.0,true,none
CR-008962,B0C2JF5179,1.0,false,none
CR-008963,B0C2JF5179,5.0,true,none
CR-008964,B0928JNZYD,1.0,false,none
CR-008965,B0C2JF5179,5.0,true,none
CR-008966,B07VXKR2L4,4.0,true,none
CR-008967,B0C2JF5179,5.0,true,none
CR-008968,B07ZPLXB54,5.0,true,none
CR-008969,B0C2JF5179,2.0,true,none
CR-008970,B07R81N4X9,4.0,true,none
CR-008971,B0C2JF5179,5.0,true,reliability
CR-008972,B099GYT47Z,1.0,true,reliability
CR-008973,B093JYV9RR,5.0,true,none
CR-008974,B08X6Z3RJJ,1.0,true,none
CR-008975,B0BZPPXM8D,5.0,true,none
CR-008976,B08545DJMS,5.0,true,none
CR-008977,B0C2JF5179,5.0,true,none
CR-008978,B07VXKR2L4,2.0,true,none
CR-008979,B0C2JF5179,5.0,true,none
CR-008980,B0C2JF5179,5.0,true,none
CR-008981,B0C2JF5179,5.0,true,none
CR-008982,B088LYH3X4,2.0,true,none
CR-008983,B0C2JF5179,5.0,true,none
CR-008984,B0C2JF5179,5.0,true,none
CR-008985,B0C2JF5179,5.0,true,none
CR-008986,B0BZPPXM8D,5.0,true,none
CR-008987,B096S4GDY1,5.0,true,noise
CR-008988,B084GKPZ4V,5.0,true,none
CR-008989,B0057IKJPQ,5.0,true,none
CR-008990,B08QKRJJS1,4.0,true,none
CR-008991,B0C2JF5179,5.0,true,none
CR-008992,B0C2JF5179,3.0,true,none
CR-008993,B0C2JF5179,5.0,true,none
CR-008994,B07C1HTHY6,5.0,true,none
CR-008995,B084GKPZ4V,5.0,true,none
CR-008996,B0776XKZ1Y,5.0,true,none
CR-008997,B07B8LYNCX,5.0,true,none
CR-008998,B09F3Z9BH6,1.0,false,none
CR-008999,B095NX6YHK,3.0,true,none
CR-009000,B0C2JF5179,5.0,true,none
CR-009001,B0C2JF5179,5.0,true,none
CR-009002,B07B8LYNCX,3.0,true,none
CR-009003,B09DF9DD7X,5.0,true,none
CR-009004,B07DF9S6XN,5.0,true,none
CR-009005,B08545DJMS,5.0,true,none
CR-009006,B07VXKR2L4,5.0,true,none
CR-009007,B0C2JF5179,5.0,true,none
CR-009008,B0C2JF5179,5.0,true,none
CR-009009,B0BBV2Z7VG,5.0,true,none
CR-009010,B096S4GDY1,1.0,true,none
CR-009011,B0C2JF5179,5.0,true,none
CR-009012,B0C2JF5179,4.0,true,none
CR-009013,B007Y5B814,5.0,true,none
CR-009014,B0C2JF5179,5.0,true,none
CR-009015,B0C2JF5179,5.0,true,none
CR-009016,B0C2JF5179,5.0,true,none
CR-009017,B0C2JF5179,5.0,true,value_effectiveness
CR-009018,B07R81N4X9,1.0,true,none
CR-009019,B0C2JF5179,5.0,true,none
CR-009020,B07VXKR2L4,1.0,true,none
CR-009021,B0C2JF5179,1.0,true,none
CR-009022,B07VXKR2L4,1.0,true,none
CR-009023,B0C2JF5179,5.0,true,none
CR-009024,B0C2JF5179,5.0,true,none
CR-009025,B08QKRJJS1,5.0,true,none
CR-009026,B096L11T6T,1.0,false,none
CR-009027,B0C2JF5179,4.0,true,none
CR-009028,B092HL5T99,5.0,true,none
CR-009029,B08XKGR6KP,5.0,true,none
CR-009030,B0C2JF5179,5.0,true,none
CR-009031,B0C2JF5179,5.0,true,none
CR-009032,B09F3Z9BH6,1.0,true,none
CR-009033,B08QKRJJS1,5.0,true,none
CR-009034,B0C2JF5179,3.0,true,none
CR-009035,B0C2JF5179,5.0,true,none
CR-009036,B096S4GDY1,1.0,true,value_effectiveness
CR-009037,B0BZPPXM8D,1.0,true,reliability
CR-009038,B08RY5SWR5,5.0,true,none
CR-009039,B0C2JF5179,5.0,true,none
CR-009040,B07KXBX32V,1.0,true,none
CR-009041,B0C2JF5179,4.0,true,none
CR-009042,B0C2JF5179,1.0,true,none
CR-009043,B09F3Z9BH6,1.0,true,none
CR-009044,B0BZPPXM8D,5.0,true,none
CR-009045,B0C2JF5179,5.0,true,none
CR-009046,B0C2JF5179,5.0,true,none
CR-009047,B01GXFY0KQ,5.0,true,none
CR-009048,B0C2JF5179,5.0,true,none
CR-009049,B0C2JF5179,5.0,true,none
CR-009050,B0C2JF5179,5.0,true,none
CR-009051,B08QKRJJS1,5.0,true,none
CR-009052,B0BBV2Z7VG,1.0,false,none
CR-009053,B094HBWLYC,5.0,true,none
CR-009054,B0C2JF5179,5.0,true,none
CR-009055,B0C2JF5179,4.0,true,none
CR-009056,B009CAUR6G,1.0,true,none
CR-009057,B093JYV9RR,1.0,true,none
CR-009058,B0C2JF5179,4.0,true,ozone_odor_safety
CR-009059,B0C2JF5179,5.0,true,none
CR-009060,B08XKGR6KP,5.0,true,none
CR-009061,B0C2JF5179,1.0,true,none
CR-009062,B096L11T6T,5.0,true,none
CR-009063,B08P8PRG2M,5.0,true,none
CR-009064,B0C2JF5179,1.0,true,none
CR-009065,B0C2JF5179,5.0,true,none
CR-009066,B09DF9DD7X,5.0,true,none
CR-009067,B0C2JF5179,3.0,true,ozone_odor_safety
CR-009068,B08P8PRG2M,5.0,true,none
CR-009069,B092HL5T99,1.0,false,none
CR-009070,B07R81N4X9,4.0,true,none
CR-009071,B0BBV2Z7VG,5.0,true,none
CR-009072,B09H4YT4V8,3.0,true,none
CR-009073,B09174JB7V,5.0,true,none
CR-009074,B0C2JF5179,5.0,true,none
CR-009075,B096L11T6T,5.0,true,none
CR-009076,B0915LHCS2,5.0,true,none
CR-009077,B0C2JF5179,5.0,true,none
CR-009078,B08545DJMS,5.0,true,none
CR-009079,B09DF9DD7X,4.0,true,noise
CR-009080,B0C2JF5179,5.0,true,none
CR-009081,B08QKRJJS1,5.0,true,none
CR-009082,B0C2JF5179,5.0,true,none
CR-009083,B0C2JF5179,5.0,true,none
CR-009084,B08545DJMS,1.0,true,none
CR-009085,B09F3Z9BH6,3.0,true,none
CR-009086,B08M5DLQ67,1.0,true,none
CR-009087,B0C2JF5179,5.0,true,none
CR-009088,B09GFHWXNV,5.0,true,none
CR-009089,B0C2JF5179,5.0,true,none
CR-009090,B07VXKR2L4,5.0,true,none
CR-009091,B093JYV9RR,5.0,true,none
CR-009092,B093JYV9RR,5.0,true,none
CR-009093,B08545DJMS,5.0,true,none
CR-009094,B09SPP6LPQ,1.0,false,none
CR-009095,B096L11T6T,4.0,true,none
CR-009096,B08F2QHBFB,5.0,true,none
CR-009097,B09F3Z9BH6,1.0,true,none
CR-009098,B09SPP6LPQ,5.0,true,none
CR-009099,B0C2JF5179,4.0,true,none
CR-009100,B0C2JF5179,4.0,true,none
CR-009101,B0C2JF5179,5.0,true,none
CR-009102,B09SPP6LPQ,5.0,true,none
CR-009103,B0C2JF5179,2.0,true,none
CR-009104,B0C2JF5179,1.0,true,none
CR-009105,B0C2JF5179,5.0,true,none
CR-009106,B0C2JF5179,5.0,true,none
CR-009107,B0C2JF5179,4.0,true,none
CR-009108,B093JYV9RR,3.0,true,none
CR-009109,B0C2JF5179,1.0,true,none
CR-009110,B0C2JF5179,4.0,true,none
CR-009111,B08545DJMS,4.0,true,none
CR-009112,B08FD4MR1Z,5.0,true,none
CR-009113,B08545DJMS,1.0,true,none
CR-009114,B07VXKR2L4,1.0,true,reliability
CR-009115,B01GXFY0KQ,5.0,true,none
CR-009116,B0C2JF5179,4.0,true,none
CR-009117,B07R81N4X9,5.0,true,none
CR-009118,B0C2JF5179,5.0,true,none
CR-009119,B07R81N4X9,5.0,true,none
CR-009120,B0C2JF5179,5.0,true,none
CR-009121,B072KHQD1N,5.0,true,none
CR-009122,B0C2JF5179,4.0,true,none
CR-009123,B0C2JF5179,1.0,true,none
CR-009124,B09F3Z9BH6,1.0,true,none
CR-009125,B08SV1GSJB,4.0,true,ozone_odor_safety
CR-009126,B0C2JF5179,5.0,true,none
CR-009127,B0C2JF5179,5.0,true,none
CR-009128,B09SPP6LPQ,5.0,true,none
CR-009129,B08XKGR6KP,3.0,true,none
CR-009130,B094HBWLYC,3.0,true,none
CR-009131,B07ZPLXB54,5.0,true,none
CR-009132,B0BZPPXM8D,4.0,true,none
CR-009133,B000N1HZ2W,1.0,true,none
CR-009134,B094HBWLYC,1.0,true,reliability
CR-009135,B0BZPPXM8D,1.0,true,none
CR-009136,B0C2JF5179,1.0,true,value_effectiveness
CR-009137,B0C2JF5179,5.0,true,none
CR-009138,B0C2JF5179,5.0,true,none
CR-009139,B0C2JF5179,5.0,true,none
CR-009140,B0C2JF5179,5.0,true,none
CR-009141,B071HMNTPM,5.0,true,none
CR-009142,B0C2JF5179,5.0,true,none
CR-009143,B08SV1GSJB,1.0,true,none
CR-009144,B08X6Z3RJJ,5.0,true,none
CR-009145,B08QKRJJS1,4.0,true,none
CR-009146,B08QKRJJS1,4.0,true,none
CR-009147,B009CAUR6G,2.0,true,reliability
CR-009148,B08SV1GSJB,5.0,true,none
CR-009149,B08545DJMS,5.0,true,none
CR-009150,B094HBWLYC,1.0,true,none
CR-009151,B09DF9DD7X,5.0,true,none
CR-009152,B08XKGR6KP,2.0,true,none
CR-009153,B09SPP6LPQ,2.0,true,noise
CR-009154,B0C2JF5179,4.0,true,none
CR-009155,B0C2JF5179,5.0,true,none
CR-009156,B09H4YT4V8,3.0,true,none
CR-009157,B0C2JF5179,5.0,true,none
CR-009158,B08QKRJJS1,5.0,true,none
CR-009159,B0BZPPXM8D,2.0,true,none
CR-009160,B09DF9DD7X,4.0,true,none
CR-009161,B07R81N4X9,5.0,true,none
CR-009162,B09DF9DD7X,5.0,true,none
CR-009163,B09F3Z9BH6,1.0,true,none
CR-009164,B0B6BKDVLL,5.0,true,noise
CR-009165,B0C2JF5179,5.0,true,none
CR-009166,B08XKGR6KP,1.0,true,reliability
CR-009167,B0C2JF5179,5.0,true,none
CR-009168,B0C2JF5179,2.0,true,none
CR-009169,B0C2JF5179,5.0,true,none
CR-009170,B0C2JF5179,5.0,true,none
CR-009171,B0C2JF5179,5.0,true,none
CR-009172,B0915LHCS2,4.0,true,none
CR-009173,B08QKRJJS1,5.0,true,none
CR-009174,B0C2JF5179,5.0,true,none
CR-009175,B08SV1GSJB,3.0,true,none
CR-009176,B09F3Z9BH6,5.0,true,none
CR-009177,B08T6X46YL,1.0,true,none
CR-009178,B0B2DX3SNN,5.0,true,none
CR-009179,B09F3Z9BH6,2.0,true,none
CR-009180,B093JYV9RR,1.0,true,none
CR-009181,B096L11T6T,5.0,false,none
CR-009182,B08XKGR6KP,4.0,true,none
CR-009183,B08F2QHBFB,5.0,true,none
CR-009184,B09K7CD8XS,5.0,true,none
CR-009185,B07VXKR2L4,5.0,true,none
CR-009186,B096L11T6T,5.0,true,none
CR-009187,B08545DJMS,1.0,true,none
CR-009188,B0C2JF5179,1.0,true,reliability
CR-009189,B07DK5NSY1,1.0,true,value_effectiveness
CR-009190,B0BZPPXM8D,5.0,false,none
CR-009191,B08XKGR6KP,1.0,true,none
CR-009192,B094HBWLYC,1.0,true,customer_service
CR-009193,B0C2JF5179,5.0,true,none
CR-009194,B07KXBX32V,5.0,true,none
CR-009195,B094HBWLYC,5.0,true,none
CR-009196,B094D1V4KL,1.0,true,reliability
CR-009197,B09174JB7V,5.0,true,none
CR-009198,B09BNY1K8Y,5.0,true,none
CR-009199,B08T6X46YL,5.0,true,none
CR-009200,B08QKRJJS1,5.0,true,none
CR-009201,B0C2JF5179,3.0,true,none
CR-009202,B09174JB7V,3.0,true,none
CR-009203,B0BBV2Z7VG,5.0,true,none
CR-009204,B0C2JF5179,5.0,true,none
CR-009205,B0BZPPXM8D,2.0,true,none
CR-009206,B0C2JF5179,5.0,true,none
CR-009207,B08FD4MR1Z,5.0,true,none
CR-009208,B0C2JF5179,5.0,true,none
CR-009209,B09DF9DD7X,5.0,true,none
CR-009210,B0C2JF5179,5.0,true,none
CR-009211,B08XKGR6KP,3.0,true,none
CR-009212,B0C2JF5179,5.0,true,none
CR-009213,B071HMNTPM,3.0,true,noise
CR-009214,B0928JNZYD,4.0,true,none
CR-009215,B09S6P81TB,5.0,true,none
CR-009216,B0C2JF5179,5.0,true,none
CR-009217,B0B6BKDVLL,5.0,true,none
CR-009218,B0B6BKDVLL,4.0,true,noise
CR-009219,B0BZPPXM8D,1.0,true,reliability
CR-009220,B09H4YT4V8,4.0,true,none
CR-009221,B0C2JF5179,5.0,true,none
CR-009222,B0BZPPXM8D,5.0,true,none
CR-009223,B07R5WX77Y,5.0,true,none
CR-009224,B08SV1GSJB,1.0,true,none
CR-009225,B09K7CD8XS,1.0,true,noise
CR-009226,B09PVBZ2RL,5.0,true,none
CR-009227,B01GXFY0KQ,5.0,true,none
CR-009228,B08FD4MR1Z,4.0,true,none
CR-009229,B0C2JF5179,5.0,true,reliability
CR-009230,B092HL5T99,4.0,true,none
CR-009231,B0C2JF5179,5.0,true,none
CR-009232,B093JYV9RR,5.0,true,none
CR-009234,B0C2JF5179,2.0,true,none
CR-009235,B0C2JF5179,3.0,true,none
CR-009236,B09PVBZ2RL,5.0,true,none
CR-009237,B0C2JF5179,2.0,true,none
CR-009238,B0776XKZ1Y,5.0,true,none
CR-009239,B096S4GDY1,3.0,true,none
CR-009240,B09PVBZ2RL,5.0,true,none
CR-009241,B09H4YT4V8,2.0,true,none
CR-009242,B0C2JF5179,1.0,false,none
CR-009243,B0C2JF5179,5.0,true,none
CR-009244,B09H4YT4V8,5.0,true,none
CR-009245,B09PVBZ2RL,1.0,true,none
CR-009246,B0C2JF5179,5.0,true,none
CR-009247,B096N8ZYCV,5.0,true,none
CR-009248,B0C2JF5179,2.0,true,none
CR-009249,B08XKGR6KP,2.0,true,none
CR-009250,B09F3Z9BH6,3.0,true,none
CR-009251,B09PVBZ2RL,5.0,true,none
CR-009252,B094HBWLYC,5.0,true,none
CR-009253,B0BBV2Z7VG,2.0,true,none
CR-009254,B08XKGR6KP,2.0,true,none
CR-009255,B08QKRJJS1,1.0,true,none
CR-009256,B07R81N4X9,5.0,true,none
CR-009257,B0C2JF5179,5.0,true,none
CR-009258,B07DF9S6XN,1.0,true,none
CR-009259,B07R81N4X9,5.0,true,none
CR-009260,B09S6P81TB,1.0,true,none
CR-009261,B07VXKR2L4,2.0,true,noise
CR-009262,B0C2JF5179,5.0,true,none
CR-009263,B07VXKR2L4,1.0,true,none
CR-009264,B07VXKR2L4,1.0,false,none
CR-009265,B08F2QHBFB,5.0,true,none
CR-009266,B09H4YT4V8,1.0,true,none
CR-009267,B094HBWLYC,5.0,true,none
CR-009268,B0C2JF5179,5.0,true,none
CR-009269,B071DXQ1RV,3.0,true,noise
CR-009270,B0C2JF5179,1.0,true,noise
CR-009271,B096N8ZYCV,5.0,true,none
CR-009272,B09S6P81TB,5.0,true,none
CR-009273,B08QKRJJS1,5.0,true,none
CR-009274,B084GKPZ4V,3.0,true,none
CR-009275,B0C2JF5179,5.0,true,none
CR-009276,B07B8LYNCX,5.0,true,none
CR-009277,B07C1HTHY6,5.0,true,none
CR-009278,B08QKRJJS1,5.0,true,none
CR-009279,B0C2JF5179,5.0,true,none
CR-009280,B086SN7JT9,1.0,true,none
CR-009281,B0C2JF5179,5.0,false,none
CR-009282,B0C2JF5179,5.0,true,none
CR-009283,B0C2JF5179,5.0,true,none
CR-009284,B08QKRJJS1,5.0,true,none
CR-009285,B09K7CD8XS,5.0,true,none
CR-009286,B0BZPPXM8D,5.0,true,none
CR-009287,B08545DJMS,1.0,true,none
CR-009288,B0C2JF5179,5.0,true,none
CR-009289,B093JYV9RR,5.0,true,none
CR-009290,B084GKPZ4V,4.0,true,none
CR-009291,B0C2JF5179,5.0,true,none
CR-009292,B07R81N4X9,5.0,true,none
CR-009293,B0C2JF5179,5.0,true,none
CR-009294,B08XKGR6KP,5.0,true,none
CR-009295,B09DF9DD7X,5.0,true,none
CR-009296,B0BBV2Z7VG,5.0,true,none
CR-009297,B096L11T6T,3.0,true,none
CR-009298,B084GKPZ4V,5.0,true,none
CR-009299,B084GKPZ4V,1.0,true,none
CR-009300,B09TR25X7R,4.0,true,none
CR-009301,B0C2JF5179,5.0,true,none
CR-009302,B08KKWBJBS,1.0,true,none
CR-009303,B07ZPLXB54,1.0,true,reliability
CR-009304,B0C2JF5179,5.0,true,none
CR-009305,B07V51FWN8,1.0,true,filter_cost
CR-009306,B071HMNTPM,5.0,true,none
CR-009307,B08QKRJJS1,5.0,true,none
CR-009308,B09DF9DD7X,2.0,true,reliability
CR-009309,B09PVBZ2RL,3.0,true,none
CR-009310,B0C2JF5179,5.0,true,none
CR-009311,B07DF9S6XN,5.0,true,none
CR-009312,B09PVBZ2RL,2.0,true,none
CR-009313,B08QKRJJS1,5.0,true,none
CR-009314,B099GYT47Z,3.0,true,none
CR-009315,B0C2JF5179,5.0,true,none
CR-009316,B086SN7JT9,5.0,true,none
CR-009317,B09TR25X7R,4.0,true,none
CR-009318,B09174JB7V,1.0,true,none
CR-009319,B07ZPLXB54,1.0,true,filter_cost
CR-009320,B08545DJMS,1.0,true,none
CR-009321,B094HBWLYC,5.0,true,none
CR-009322,B07C1HTHY6,5.0,true,none
CR-009323,B0C2JF5179,4.0,true,none
CR-009324,B099GYT47Z,3.0,true,none
CR-009325,B082Y2PK2G,1.0,true,none
CR-009326,B096L11T6T,5.0,true,none
CR-009327,B093JYV9RR,2.0,true,none
CR-009328,B08QKRJJS1,5.0,true,none
CR-009329,B0C2JF5179,4.0,true,none
CR-009330,B08QKRJJS1,5.0,true,none
CR-009331,B0C2JF5179,5.0,true,none
CR-009332,B09Y1LCDPR,5.0,true,none
CR-009333,B0C2JF5179,3.0,true,none
CR-009334,B08QKRJJS1,5.0,true,none
CR-009335,B093JYV9RR,5.0,true,none
CR-009336,B0C2JF5179,5.0,true,none
CR-009337,B07ZPLXB54,2.0,true,none
CR-009338,B0C2JF5179,2.0,true,none
CR-009339,B093JYV9RR,5.0,true,none
CR-009340,B093JYV9RR,5.0,true,none
CR-009341,B07R81N4X9,5.0,true,none
CR-009342,B09PVBZ2RL,5.0,true,none
CR-009343,B0C2JF5179,5.0,true,none
CR-009344,B08545DJMS,4.0,true,none
CR-009345,B0C2JF5179,5.0,true,none
CR-009346,B08QKRJJS1,5.0,true,none
CR-009347,B0C2JF5179,5.0,true,none
CR-009348,B0C2JF5179,4.0,true,none
CR-009349,B0C2JF5179,5.0,true,none
CR-009350,B0C2JF5179,3.0,true,none
CR-009351,B08G84Y3QQ,3.0,true,none
CR-009352,B09Y1LCDPR,5.0,true,none
CR-009353,B0C2JF5179,5.0,true,none
CR-009354,B00X67EJI8,5.0,true,none
CR-009355,B0C2JF5179,1.0,true,none
CR-009356,B09DF9DD7X,1.0,true,none
CR-009357,B0928JNZYD,5.0,true,none
CR-009358,B000HECMEG,5.0,true,none
CR-009359,B09Y1LCDPR,5.0,true,none
CR-009360,B09Y1LCDPR,5.0,true,none
CR-009361,B09DF9DD7X,4.0,true,noise
CR-009362,B0C2JF5179,4.0,true,none
CR-009363,B093JYV9RR,3.0,true,none
CR-009364,B071HMNTPM,5.0,true,none
CR-009365,B08SV1GSJB,1.0,false,none
CR-009366,B07VXKR2L4,5.0,true,none
CR-009367,B09DF9DD7X,5.0,true,none
CR-009368,B09DF9DD7X,5.0,true,none
CR-009369,B07DF9S6XN,5.0,true,none
CR-009370,B0C2JF5179,3.0,true,ozone_odor_safety
CR-009371,B093JYV9RR,3.0,true,none
CR-009372,B09XN6HKX7,5.0,true,none
CR-009373,B096L11T6T,1.0,true,value_effectiveness
CR-009374,B08SV1GSJB,1.0,true,reliability
CR-009375,B0C2JF5179,1.0,true,value_effectiveness
CR-009376,B08QKRJJS1,5.0,true,none
CR-009377,B071DXQ1RV,3.0,true,none
CR-009378,B09XN6HKX7,4.0,true,none
CR-009379,B0C2JF5179,1.0,true,none
CR-009380,B096L11T6T,2.0,true,none
CR-009381,B08XKGR6KP,3.0,true,none
CR-009382,B084GKPZ4V,5.0,true,none
CR-009383,B071HMNTPM,3.0,true,none
CR-009384,B071HMNTPM,5.0,true,none
CR-009385,B09BNY1K8Y,1.0,true,none
CR-009386,B0C2JF5179,5.0,true,none
CR-009387,B01GXFY0KQ,5.0,true,none
CR-009388,B07R81N4X9,5.0,true,none
CR-009389,B093JYV9RR,5.0,true,none
CR-009390,B0C2JF5179,5.0,true,none
CR-009391,B0BBV2Z7VG,1.0,false,none
CR-009392,B09DF9DD7X,5.0,true,none
CR-009393,B0C2JF5179,5.0,true,none
CR-009394,B071HMNTPM,5.0,true,none
CR-009395,B08VTFQ8Z2,5.0,true,none
CR-009396,B0C2JF5179,2.0,true,none
CR-009397,B09PVBZ2RL,5.0,true,none
CR-009398,B0C2JF5179,5.0,true,none
CR-009399,B071HMNTPM,5.0,true,noise
CR-009400,B07R81N4X9,5.0,true,none
CR-009401,B09BNY1K8Y,2.0,true,none
CR-009402,B071HMNTPM,5.0,true,none
CR-009403,B08RY5SWR5,5.0,true,none
CR-009404,B0C2JF5179,5.0,true,none
CR-009405,B09BNY1K8Y,5.0,true,none
CR-009406,B08F2QHBFB,5.0,true,none
CR-009407,B0C2JF5179,5.0,true,none
CR-009408,B09S6P81TB,5.0,true,none
CR-009409,B09XN6HKX7,5.0,true,none
CR-009410,B07R81N4X9,5.0,true,none
CR-009411,B071HMNTPM,2.0,true,noise
CR-009412,B071HMNTPM,2.0,true,none
CR-009413,B071HMNTPM,2.0,true,noise
CR-009414,B096L11T6T,1.0,true,none
CR-009415,B0B6BKDVLL,5.0,true,none
CR-009416,B0B1JLBSWM,5.0,true,none
CR-009417,B0B6BKDVLL,5.0,true,none
CR-009418,B071HMNTPM,2.0,true,none
CR-009419,B071HMNTPM,5.0,true,none
CR-009420,B0C2JF5179,5.0,true,none
CR-009421,B071DXQ1RV,3.0,true,reliability
CR-009422,B0C2JF5179,5.0,true,none
CR-009423,B0C2JF5179,5.0,true,none
CR-009424,B093JYV9RR,5.0,true,none
CR-009425,B071DXQ1RV,1.0,false,none
CR-009426,B09VD8FMH6,5.0,true,none
CR-009427,B08545DJMS,2.0,true,none
CR-009428,B0C2JF5179,5.0,true,none
CR-009429,B0B6BKDVLL,5.0,true,none
CR-009430,B094HBWLYC,5.0,true,none
CR-009431,B093JYV9RR,4.0,true,none
CR-009432,B0BZPPXM8D,1.0,true,none
CR-009433,B0B1JLBSWM,5.0,true,none
CR-009434,B096L11T6T,1.0,false,none
CR-009435,B009CAUR6G,5.0,true,none
CR-009436,B099GYT47Z,5.0,true,noise
CR-009437,B0C2JF5179,5.0,true,none
CR-009438,B07KXBX32V,5.0,true,none
CR-009439,B09F3Z9BH6,1.0,true,none
CR-009440,B0C2JF5179,5.0,true,none
CR-009441,B09F3Z9BH6,1.0,false,none
CR-009442,B09PVBZ2RL,5.0,false,none
CR-009443,B08QKRJJS1,5.0,true,none
CR-009444,B07DK5NSY1,5.0,true,none
CR-009445,B0C2JF5179,1.0,true,none
CR-009446,B08T6X46YL,5.0,true,none
CR-009447,B08QKRJJS1,3.0,true,none
CR-009448,B08XKGR6KP,5.0,true,none
CR-009449,B093JYV9RR,5.0,true,none
CR-009450,B08XKGR6KP,5.0,true,none
CR-009451,B09PVBZ2RL,5.0,true,none
CR-009452,B09XN6HKX7,1.0,true,none
CR-009453,B07PWDTF8B,5.0,true,none
CR-009454,B07DF9S6XN,1.0,true,none
CR-009455,B09K7CD8XS,3.0,true,none
CR-009456,B09WX6DRW6,5.0,true,none
CR-009457,B0C2JF5179,5.0,true,none
CR-009458,B071HMNTPM,1.0,true,none
CR-009459,B08X6Z3RJJ,5.0,true,none
CR-009460,B0915LHCS2,5.0,true,none
CR-009461,B0C2JF5179,4.0,true,none
CR-009462,B0C2JF5179,4.0,true,none
CR-009463,B07R81N4X9,5.0,true,none
CR-009464,B0C2JF5179,5.0,true,none
CR-009465,B0B9SPRQFH,5.0,true,none
CR-009466,B0C2JF5179,5.0,true,none
CR-009467,B08QKRJJS1,5.0,true,none
CR-009468,B09PVBZ2RL,5.0,true,none
CR-009469,B003RYPPO2,5.0,true,none
CR-009470,B0BZT2NV6K,5.0,true,none
CR-009471,B09PVBZ2RL,5.0,true,none
CR-009472,B09WX6DRW6,4.0,true,none
CR-009473,B0C2JF5179,4.0,true,none
CR-009474,B093JYV9RR,5.0,true,noise
CR-009475,B0C2JF5179,5.0,true,none
CR-009476,B08SV1GSJB,4.0,true,none
CR-009477,B09TR25X7R,4.0,true,none
CR-009478,B0B49241Y2,5.0,true,none
CR-009479,B09PVBZ2RL,5.0,true,none
CR-009480,B0C2JF5179,5.0,true,none
CR-009481,B071HMNTPM,3.0,true,none
CR-009482,B071HMNTPM,5.0,true,none
CR-009483,B0C2JF5179,1.0,true,none
CR-009484,B0C2JF5179,5.0,true,none
CR-009485,B09XN6HKX7,5.0,true,none
CR-009486,B07R81N4X9,5.0,true,none
CR-009487,B09KCJJ4NQ,5.0,true,none
CR-009488,B0BZT2NV6K,5.0,true,none
CR-009489,B071HMNTPM,2.0,true,none
CR-009490,B0B6BKDVLL,5.0,true,none
CR-009491,B07VXKR2L4,1.0,false,none
CR-009492,B09XN6HKX7,5.0,true,none
CR-009493,B0C2JF5179,1.0,true,none
CR-009494,B08SV1GSJB,5.0,true,none
CR-009495,B0C2JF5179,5.0,true,none
CR-009496,B093JYV9RR,3.0,true,none
CR-009497,B0B6BKDVLL,5.0,true,none
CR-009498,B09DF9DD7X,5.0,true,none
CR-009499,B071HMNTPM,5.0,true,none
CR-009500,B099GYT47Z,1.0,false,none
CR-009501,B0C2JF5179,5.0,true,noise
CR-009502,B0B1JLBSWM,3.0,true,none
CR-009503,B09H4YT4V8,3.0,true,none
CR-009504,B096L11T6T,5.0,false,none
CR-009505,B0C2JF5179,1.0,true,none
CR-009506,B0BZT2NV6K,5.0,true,none
CR-009507,B091HLF49Q,4.0,true,none
CR-009508,B0C2JF5179,5.0,true,none
