review_id,product_sku,product_name,brand,marketplace,review_date,review_date_raw_epoch_ms,rating,review_title,review_text,verified_purchase,helpful_votes,reviewer_id,source_ingested_at
CR-008583,B07ZPLXB54,"Molekule Air Mini - FDA-Cleared Medical Air Purifier with PECO Technology for Allergens, Pollutants, Viruses, Bacteria, and Mold, White",Molekule,amazon_us,2021-11-27,1638045244989,3.0,Stopped Working in Less Than a Year,"The unit quit working in less than a year. I was really difficult to operate as it was hard to know if the “touch button top” was working. Anyway, overpriced for how hard it was to use and how quickly it “broke.”",true,0,AHDUBSAYCLWTF6LRLHFOUHZJFRQQ,2026-08-26T09:00:00+02:00
CR-008584,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2021-11-27,1638047970748,2.0,The Machine did not  clean air up to 700sq which,"Machine said it would clean up to 700sq. It did not and it was running on high speed the entire time. That was my reason for returning. After 24 hours of running, I could still smell cigar smoke",true,1,AFROTKCIV7SQARBDASL5MT2B4AAA,2026-08-26T09:00:00+02:00
CR-008585,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2021-11-27,1638049832864,5.0,Nice product,It is very quiet and i like that you can turn off the lights. Works well<br /> I have not had to use for odor elimination but i do like the fact it does not take up a lot room.,true,0,AFWILE7PLIHJRFVY2VWPKKNFVDYA,2026-08-26T09:00:00+02:00
CR-008586,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2021-11-28,1638066704087,4.0,Haven't had it long but it looks and sounds great.  I would guess I'd see real results in a month.,Like the look and operation.<br />Like all the features..<br />I need more time to actually see/smell the difference,true,0,AHLDLV4UGJX6KV25AE7X4AUNNHFA,2026-08-26T09:00:00+02:00
CR-008587,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2021-11-28,1638068910227,3.0,It does not help a lot with eliminating cigarette smoke or the smell.,I had just bought a new small one and thought it was too small. but it was working just as well.  On high its some noisy.  I have it the kitchen where my wife smokes and she sit right next to it.  I smell the smoke 25 feet away.,true,2,AEUZ5E7H5ATYZPIHDKDL5AY7P5KA,2026-08-26T09:00:00+02:00
CR-008588,B0006FLJWW,Heaven Fresh XJ 2000 Ionic Air Purifier,Heaven Fresh,amazon_us,2021-11-28,1638069817884,5.0,Had mine for years; love it,"Though I didn't buy mine from Amazon, I'd like to recommend this product.  I've had mine for years, and it does a great job.  During allergy season I have it in the bedroom, and when I use my woodstove I put it in the living room to clear out particulate matter.  If you see any dark matter near the unit, this is some of the stuff it's pulling out of the air, though I haven't had this problem with the XJ-2000, personally.",false,0,AEWZOQPHFX4LOPMRIUJHL4WP62KA,2026-08-26T09:00:00+02:00
CR-008589,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2021-11-28,1638127979878,5.0,Seriously - it's quiet!!,"Nothing to dislike. We have renovations going on in the house so dust has been a huge issue. These have really made a difference. We have 3K sq ft house, bought two - one for the 600sq ft of reno-adjacent area and one for the rest of the house. Huge difference.",true,0,AGUNO4RCIQTONLXL7ULVYANAWTTQ,2026-08-26T09:00:00+02:00
CR-008590,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2021-11-28,1638133348396,5.0,Perfect,"Great product.  Not loud and clears smoke, and odors quickly",true,0,AFV3IJYCARWBX7MBDU2WK7OE7R4A,2026-08-26T09:00:00+02:00
CR-008591,B09S6P81TB,"LG PuriCare 360-Degree Single Air Purifier with Clean Booster, ThinQ Wi-Fi and Voice Control (AS330DWR0), 310 sq. ft, White",LG,amazon_us,2021-11-28,1638143994935,5.0,Better than the Air Doctor!,"So Quiets, you barely know its there.",true,4,AFWC4CDS7CPCZH7FELWI736JXU4A,2026-08-26T09:00:00+02:00
CR-008592,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2021-11-29,1638147465057,5.0,Good bye dust,Love it easy to use.  It works as it should no problems,true,0,AEAM24HDJZW4Q336UDTAMXPFPXIA,2026-08-26T09:00:00+02:00
CR-008593,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2021-11-29,1638216252897,5.0,It is nice and quiet.  Very pleased with it.,"Very nice looking, very quite, good air flow even though it is so quiet.  I’m glad I got it.",true,0,AFCPAUXJQYBPOHEUQU4SZKHJ4Q2A,2026-08-26T09:00:00+02:00
CR-008594,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2021-11-29,1638230071902,5.0,Super nice - especially for the price.,"Works quite quickly to remove odor, pet dander, etc. Read the instructions, so I do not use while spraying chemicals or vacuuming. I run it about an hour per day, which is enough for our large open living space. I can tell the difference before and after. The air not only smells, but feels fresher. One of my better purchases off Amazon.",false,0,AFY4O4NOGDUUPEF4LRSXK7ZDJ74A,2026-08-26T09:00:00+02:00
CR-008595,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2021-11-30,1638238369251,5.0,Great value.,"This really works,  you can feel the difference in the air",true,0,AEHFNS6WTTKBY64SJGSG4SUSPJAA,2026-08-26T09:00:00+02:00
CR-008596,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2021-11-30,1638242959825,5.0,My home smells fresh and clean,I love the way my home smells Fred,true,0,AG2RZKYMULDEMG2FKQR6B4QIBADA,2026-08-26T09:00:00+02:00
CR-008597,B07VXKR2L4,EdenPURE OxiLeaf II Thunderstorm Air Purifier Odor Remover with Portable USB travel plug,EdenPURE,amazon_us,2021-11-30,1638285324694,1.0,Worked great for a few months. Now it just makes a small fan noise and does nothing.,"Garbage. Don't buy. Worked great for a month, then the fan ran all the time and I started sneezing again.",true,10,AF5AXC6QORZ54HU44GQXYYELJOIQ,2026-08-26T09:00:00+02:00
CR-008598,B07ZPLXB54,"Molekule Air Mini - FDA-Cleared Medical Air Purifier with PECO Technology for Allergens, Pollutants, Viruses, Bacteria, and Mold, White",Molekule,amazon_us,2021-11-30,1638295721827,5.0,A very good air purifier,This purifier has worked perfectly since I plugged it in. I have breathing issues and I have slept better and breathed better since putting it in my bedroom.,true,0,AEDIVJ74ZSTBIZE3ELTPRJZFMIDA,2026-08-26T09:00:00+02:00
CR-008599,B0915LHCS2,"AZEUS True HEPA Air Purifier | for HOME, for Large Room, Office or Commercial Space | Filter Pollen, Smoke, Dust, Pet Dander | Auto Mode | Air Quality Sensor | Night Light",AZEUS,amazon_us,2021-12-01,1638322368365,2.0,"A mediocre product, at best.","DISCLOSURE: This product was bought under another account, of which I live with that account holder. This review beholds my opinion, and none of which should be taken as scientific evidence (from a research firm).<br /><br />Abstract: We bought this in the beginning of 2021, in hopes that it would greatly reduce the following in the living/dining room:<br /><br />- The chances of transmitting the SARS-CoV-2 virus, known to cause COVID-19<br />- To reduce the prevalence of pet dander, dead skin cells and other dust particulates, therefore reducing the need to vacuum a fully carpeted area<br />- To control other VOCs (Volatile Organic Compounds) and odours<br />- Explore different brand names that are not native to our country (United States)<br />- Overall satisfaction and durability of the product<br /><br />The price as of the time was roughly $130 - $160, with included discounts on Amazon.<br /><br />Results: While we haven’t been able to verify *if* this was able to slow or stop the transmission of any viruses in particular, we also aren’t confidently certain *if* it made any significant improvement over the following *several months* since we bought this product. However, observing the filter appears that it has been doing its job, but we haven’t noticed any observable difference in controlling odours—if there were any, at all. However, this product shows quite a plethora of issues that were not only mere oversights, but they were also egregiously condoned to be the norm as per the company’s (azeus’ or Azeus’) standards.<br /><br />Details: First and foremost, we contacted their customer support after attempting to establish a warranty with them, which the product came with a pamphlet that claimed you can either get a free replacement filter (valued at $30 at least), or get a meagre $10 Amazon gift card. After uploading the screenshots as per their request, we opted for the free replacement filter. They, much to *our* surprise, *did not have any available on their end*. After some back-and-forth, we were left with no other option other than to allow them to give us a tiny return investment of $10 towards our Amazon gift card balance. We gave them the benefit of the doubt, since the supply chain during that time was severely affected, making availability on a *number* of products very scarce. How *that* came to pass was *also* just as peculiar: while I don’t know any intricacies involved, they ended up generating a gift card key/code at first, but the first one they gave turned out to be invalid or had already been used. So then they gave us another moments later, which that seemed to work. I don’t know if it took two or three attempts total to give us a working Amazon gift card code, but the way they went about it raised red flags to be quite honest: I thought all of this was purely shady business practises going on here. (I also want to note that I think they had an issue with us purchasing from an “unauthorised reseller” on Amazon, even though they were the *only choice on Amazon when we bought this air purifier*, which I think they used that as a reason to not honour either the warranty itself, or apply the warranty. Do not quote me on this one.)<br /><br />Taking a look at their main website, it is an exceptionally sterile, web-only business website with no known physical location able to be found from the naked eye. Not a whole lot is given in the way of showing any modicum of legitimacy towards the average consumer. Perhaps it is a *new* way of starting up a business? But to not give *any* address besides an e-mail address, whatsoever, makes things feels either completely unfamiliar, or utterly suspicious. Every business we’ve dealt with so far already *has* an established address available for the public. And given the way the customer support speaks, they appear to be somewhere overseas. Not only that, but these icons they use to represent themselves appear more or less as if they used a stock photo that you could normally find on Google Images. That, or it coincidentally is also a professional shot for a business. It’s honestly unnerving, considering almost every business I came in contact with for a web chat practically had *nothing* like that.<br /><br />Now back to the product, itself.<br /><br />When we bought this, it was (at the time of purchase) rated to purify up to 560 sq. ft. to my recollection; we have a 500 sq. ft. combined living and dining room. But about 2 – 5 months later, the manufacturer seemingly updated their product page, *now claiming* to purify up to 1,080 sq. ft. rooms. This is seemingly more than *double* in comparison to the initial rating. Yet, we have no idea *how* they managed to make a relatively tiny device pull off that much. I think that’s *really suspicious*, to be frank. Also, it's worth mentioning that the original product page that we bought this air purifier from is no longer available, which is why I am reviewing it on this product's page.<br /><br />When I examine the instruction manual, the fluency of English is at an acceptable state, noting some minor misspellings that most English-speakers would easily pick up, while there are some other unfamiliar phrasings used that is not widely accepted in the English language; again, this denotes that Azeus is *clearly* an overseas company that many can assume they are either from China, or somewhere within the “Middle East” (e.g. India). However, not *all* companies that use semi-fluent English originate *just* from these countries, either; other central European companies, such as “be quiet!” tends to not have the correct translation or phrasing of words translated from German to English at a similar rate. Though, the main issue tends to rear its ugly face, such as the feature of using the “ioniser”, which there is no real indication whether it is actually being used, and the UV bulb included in the product, which there is no indicator that it is—in fact—on, when you press the “UV” button. Interestingly enough, there is *no* button on the device for the UV bulb, either; it’s only unique to the remote. This is quite the massive oversight, indeed.<br /><br />However, every time we turn it on without changing the fan speed, it operated in a rather foreign fashion where I had not expected an air purifier of *any* calibre to do what was known later a preset cycle that *always* occurs every time it is turned on. I’m not particularly impressed with the inanely loud noise the turbine fan produces when it is at its highest; I find this embarrassingly unbearable and it makes conversations more likely to be hard to follow, and it can be difficult for people to focus in mere silence. Therefore, as time went on, the fan speed is *always* set to medium. The featured, yet overly simplified air quality indicator is semi-consistent, where you may not always be certain if it is truly accurate. We have no idea how they managed to make it “sometimes” detect bacteria and viruses, yet consistently detect odours and fine particulates/dust, and frankly it would be very resourceful if consumers had access to that level of information.<br /><br />When we used it for several months in total, we had not seen based on the instruction manual a “replace filter indicator” go off. In fact, the only thing that started to literally go off is the ioniser light, followed by the light for the selected fan speed on the device. This gives me even *far less confidence in this product* than they tried to let on, making me feel that, as my hunch dictated earlier, this was made to only be tossed out in the landfill after it met its very short-term use.<br /><br />I also want to make one thing very clear: having a convectional air purifier, on paper, is a great concept. However, the intake on both sides of the product (on the smaller edges of this oval-shaped air purifier) *clearly* shows just how restrictive the overall air flow is. It is a neat concept that allows it to stay comfortably snug in very compact environments; it does *not*, however, make a very effective air purifier by not fully utilising the full surface area of the composite filter when it comes to pulling the “dirty air” in thru its intake vents. Ideally, it’s a great idea to have air go thru as little resistance as possible in order to make *any* fan-driven device extremely effective at its intended purpose. The fact that this is making air go through the equivalent to two 90° angles, followed by a multi-layered (yet also very expensive: at least or more than $30 per piece as of this writing) filter makes people like me syncope from such a ridiculous design.<br /><br />Another note: I do think that the sleep mode functions as designed, noting that all lights go off after a brief period of time and reduces the fan speed at the lowest possible, making it virtually imperceptible while in operation. That’s a good plus. But! I don’t like how the lights, themselves, are unbearably bright: a light dimmer function would have been nice to have.<br /><br />Overall impressions: They are generally **low**. I’m very uncertain on purchasing a new filter for this product, and I’m concerned that they are intentionally ripping their customers a new one. I have a higher probability of trying to find options provided by manufacturers such as Honeywell (brand owned by Kaz USA, Inc.) and GermGuardian (their entity, Guardian Technologies, is now acquired by Lasko, LLC as of January 2021: *also* an American manufacturer long known for their budget-oriented fans with high marks), which are well-known, well-established brands in the United States.<br /><br />– End of review. Written on 30 November 2021, 1732 local time. –",false,0,AH2JJRIK3UWKGE5CYJHOPUKJMK2Q,2026-08-26T09:00:00+02:00
CR-008600,B08QKRJJS1,"Alen 45i Air Purifier, Quiet Air Flow for Large Rooms, 800 SqFt, Air Cleaner for Allergens, Dust, Mold, Pet Odors with Long Filter Life",Alen,amazon_us,2021-12-01,1638324583666,5.0,"Liked so much, bought one for my sister.","I've had the ALEN 45i Air Purifier for a week.  I like ALL features -- not too many -- just enough.  One example is the indicating lights that can be turned off if you choose (not like so many of these ""energy vampires"" that are constantly illuminated on today's electrical devices).  Well packaged, super easy to set up in about 60 seconds, no complicated manuals to read.  Accurate.  Intuitive.  As soon as I started up my ultrasonic humidifier nearby my Alen, it sensed the water minerals spewed in the air & the indicator lights turned purple, then red.  After the humidifier was disengaged, & the air slowly cleared, Alen's indicator lights slowly returned to blue again.  That's why I believe it's accurate.  It's only been a week, so I'll continue to monitor.  Yes, I have read that the only way you get the lifetime warranty is to sign up for automatic refills.  I may still do that if I can get one of the higher end Alen filters in which I am interested.<br />I previously had the Blueair Blu Pure 211 purifier (rated #4 by Consumer Reports), but decided to return that one for some of its deficiencies & choose this Alen 45i instead.  The Alen 75i BreathSmart is rated #1 by Consumer Reports.  My review here is ONLY about the Alen 45i, but I hope both rate #1. As usual, I will update my review if necessary.",true,4,AGVY53FNZC2EY3765IN24T3PHFGA,2026-08-26T09:00:00+02:00
CR-008601,B07ZPLXB54,"Molekule Air Mini - FDA-Cleared Medical Air Purifier with PECO Technology for Allergens, Pollutants, Viruses, Bacteria, and Mold, White",Molekule,amazon_us,2021-12-01,1638378654747,2.0,don’t waste your money!,"waste of money! paid 422.00 for this 10 mths ago, now they are selling for 239.00.  good luck trying to find a good price on the filters, you have to change them, 75.00 every 4 to 6 mths, and can’t even clean them. Don’t even think about getting another brand filter that will fit it, it won’t turn on unless you have a filter from molekule.",true,0,AE63L5BAGXDUTU7XKC6R5POHXDYQ,2026-08-26T09:00:00+02:00
CR-008602,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2021-12-01,1638392924625,5.0,Air purifier,It's very quiet and seems to work very well. Nice looking,true,0,AGEJCY4LPT4Z3GHVG7AZJIV3OALA,2026-08-26T09:00:00+02:00
CR-008603,B07R81N4X9,"RabbitAir MinusA2 Ultra Quiet HEPA Air Purifier - Stylish, Efficient and Energy Star (SPA-780A, Black, Germ Defense)",Rabbit Air,amazon_us,2021-12-01,1638402207203,5.0,Cigar smoke,Best thing invented for cigar smokers!,true,0,AGVB7UPRMN5Y46Q7AOWZDPKK2TSA,2026-08-26T09:00:00+02:00
CR-008604,B09WZWYVVX,"Portable Plug in Air Purifier, Small Room Wall Air Freshens Air, Keep Air Clean for Bedroom, Kitchen, Bathroom, Pet Area, Small Rooms",WiYA,amazon_us,2021-12-02,1638408927583,5.0,Great product & helps A LOT!,"I’m very glad I discovered this pluggable air purifier when I decided, my kitchen needed one! I knew exactly what I wanted to purchase & it only took me a short time to locate it on Amazon. I remember it also was available at a great price! I received it quickly, unpackaged it then set it up in my kitchen! I immediately noticed what a positive significant difference it was! I purchased it about 6 months ago & it still looks brand new! Everyone in my household is glad I purchased it due to all of the help it provides constantly! Amazon makes my life so, much easier & always gets my orders to my home quickly!",false,0,AEIFO4PZJDONHWGQ2GFTIGYLLAFQ,2026-08-26T09:00:00+02:00
CR-008605,B09C2184JC,"HEPA Air Purifier, True Air Cleaner Filter Smart Control with Air Quality Auto Sensor Night Light, 5-in-1 Dust Quiet Cleaner for Home Office",Ruoxu,amazon_us,2021-12-02,1638409434292,5.0,Efficiency air cleaning little machine,"I used my new machine for a week before reviewing the product so that I would be able to give an accurate review. In short, I love this air purifier. It operates quietly, easily for diagnostic and usage information. The room air is purified within an hour and the unit does not have to run all day long for maximum benefits. This takes a 3-in-1 filter replacement that can be purchased anywhere filters are sold. The unit is sleek, attractive, and highly functional. I'm very pleased.",true,0,AG6HUGXUC6ECNIDASEX5I3JUL2UA,2026-08-26T09:00:00+02:00
CR-008606,B07DK5NSY1,"Plixio Ionic Air Purifier for Home or Office - Filterless Portable Ionic Air Purifier & Travel Air Ionizer, Plug in (2 Pack)",Plixio,amazon_us,2021-12-02,1638425114565,5.0,Wonderful product,This product works wonderful to clear the air and provide fresshness,true,0,AFNUCDMOBYBIO4RBJRKJ5W5B7YTA,2026-08-26T09:00:00+02:00
CR-008607,B07DF9S6XN,"Dyson Pure Hot Cool Link HP02 Air Purifier - WiFi Enabled, White (Renewed)",Amazon Renewed,amazon_us,2021-12-02,1638443625855,1.0,Used and dirty! I’m returning,They said renewed<br />It’s used and dirty<br /><br />I’m gonna return it,true,3,AFVAMPLNOGWRSNX43LJLV3OMVYQA,2026-08-26T09:00:00+02:00
CR-008608,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2021-12-02,1638451012779,1.0,Inaccurate/preprogrammed air quality index,"Not sure if the unit works properly. As other comments state, that when you plug in the unit it is lit up red, then down to green, then unplug/replug same thing. Not accurate to air filtering. I recently had a small fire (not near the unit) with a lot of smoke in my home. I tried using this to clean the air in the room with residual smoke- a smoke filled home and the light on this stayed green as if it were green. Until now I never looked at the units lights, so I’m not sure if it ever worked properly before.",true,1,AGX3TQ4AS2OCXQMVX4ACS6MDNABA,2026-08-26T09:00:00+02:00
CR-008609,B08QKRJJS1,"Alen 45i Air Purifier, Quiet Air Flow for Large Rooms, 800 SqFt, Air Cleaner for Allergens, Dust, Mold, Pet Odors with Long Filter Life",Alen,amazon_us,2021-12-02,1638469862961,3.0,Was great until it started to buzz. Then they replaced it for free.,This thing was great until it developed an incredibly annoying buzzing sound and it's now to obnoxious to use. Then they replaced it for free.,true,4,AGXNSSVD4KVXPP6G63GTKP574JHA,2026-08-26T09:00:00+02:00
CR-008610,B0BZPPXM8D,"Air Purifiers for Home, H13 HEPA Air Purifier for Smoke Pollen Dust Dander Hair, Portable Air Cleaner with Sleep Mode Speed Control for Bedroom Office Living Room Kitchen,GL-2103",MELEDEN,amazon_us,2021-12-02,1638471015119,5.0,Great for office space,I went back to the office and wanted to keep my area clean. So I purchased this model. It works good and is very quite. I have tried it on sleep mode,true,0,AFIUS5R7ZOHGUJI7J7O4SN3PVWWQ,2026-08-26T09:00:00+02:00
CR-008611,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2021-12-03,1638497674036,5.0,It works!!,"We have two mixed labs (white long haired) and dark hard wood floors= we have killed a roomba before!<br />I started using this on a Monday, this is Thursday evening and I have not touched our floors! Typically I would have to vacuum every day and definitely every other day just to keep the floors clean.",true,0,AE5F4AMIK5QNESEZZJEMF2SDDOEA,2026-08-26T09:00:00+02:00
CR-008612,B08P8PRG2M,"Airthereal AGH550 HEPA Filter Air Purifier with Auto Mode and Real-Time Air Quality Monitor, Energy Star Rated - Perfect for Extra Large Rooms, Living Room and Office - Glory Days",AIRTHEREAL,amazon_us,2021-12-03,1638503551238,5.0,Bigger then expected,It seems to work great. It is very silent on low mode but a turbo fan on highest fan setting. But does seem to help and i love the active count on particles.,true,0,AF5S5SALCVJRLBEY7TVPI2Y3R6WQ,2026-08-26T09:00:00+02:00
CR-008613,B08545DJMS,RejuvenAir Charcoal Natural Air Purifier (375 gm (5-pack)),Sensible Needs,amazon_us,2021-12-03,1638541921549,5.0,Amazing,"Not sure if it's my imagination or what, but I've been struggling with a terrible musty, moldy smell in the laundry room.  Hung this above the drain area and the smell is gone!!!",true,0,AFQSW6IMPMEGCNF2LY2EC6VY4ZZA,2026-08-26T09:00:00+02:00
CR-008614,B093JYV9RR,"Alen FLEX Air Purifier, Quiet Air Flow for Large Rooms, 700 SqFt, Air Cleaner for Allergens, Dust, Mold, Pet Odors, Smoke with Long Filter Life",Alen,amazon_us,2021-12-03,1638542104804,5.0,GREAT PRODUCT,"THIS ALEN AIR PURIFER DOES EVERYTHING IT STATES AND MORE. I HAVE A SMALL APT. (temporary-nursing student). I HAVE SEASONAL ALLERGIES AND A PET. THIS YEAR WAS ESPECIALLY BAD AND WAS THE REASON WHY I PURCHASED THIS SYSTEM. IT HAS MADE A REMARKABLE DIFFERENCE. IT IS QUIET (even on high the sound is not intrusive). I ESPECIALLY LIKE THE MEDICAL GRADE FILTER AND I ABSOLUTELY LOVE IT. I WOULD SUGGEST THIS PRODUCT TO ANYONE WHO HAS A SMALL SPACE (this unit accommodates 700 sq.ft), ALLERGIES/PETS.",true,1,AFR23SJAJRKLJX7FTQEAANAWBF7Q,2026-08-26T09:00:00+02:00
CR-008615,B09K7CD8XS,"Mila Air Purifier with Home Wrecker Filter (H12 HEPA + 1.96 lb Carbon), Filters VOCs, Formaldehyde, Odors, Dust, Pollution & Pet Dander, 300 CADR,  665 ft2 Coverage, 12”x12”x15”, White",Mila,amazon_us,2021-12-03,1638545024475,5.0,Love my Mila Air Purifier,"I like how easy it is to customize the way that it cleans, for instance it can detect if I’m in the room so it’ll be quieter while it cleans and then when I leave the room it can do a deep clean. I also like the fact that you can customize the type of filter to use in the home. I do wish that they had the filters on Amazon for me to buy but it looks like I’ll need to go to the Mila website to get it I guess. The app is very clean and modern looking. I like the fact that you can see your AQI and other facts from it. So far it is a 10/10 and wanting to get more for the home since I’ll be spending more time at home working.",true,1,AEIUQT3KF5YLHK5LH5JYEK4T3T2A,2026-08-26T09:00:00+02:00
CR-008616,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2021-12-04,1638622332973,5.0,very efficient,Unit is very effective. plugged in afternoon late early evening and by next morning air was fresh. in a house that has three small dogs and one longhair cat.  This unit is quiet and you can barely hear it running. Well worth the money.,true,1,AG5BVJKCO37P7NWIINTKD44DXEMQ,2026-08-26T09:00:00+02:00
CR-008617,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2021-12-04,1638622773832,5.0,works great,This unit we got for our bedroom. we also have the 002 unit for the rest of the house. This unit with the ionization makes the air smell like a fresh morning after a spring rain. it is very quiet and barely notice it in sleep mode. My wife who used to wake with a headache every morning has not had one since the unit has been on. We sleep better and the bedrooms smell so fresh. Worth every penny.,true,1,AG5BVJKCO37P7NWIINTKD44DXEMQ,2026-08-26T09:00:00+02:00
CR-008618,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2021-12-04,1638628819260,2.0,Doesn't make a difference.,"My first one arrived broken. Otherwise, they don't really do anything. It says good air quality within 5 minutes of being on, and never changes. There are still particles in the air I can see. It's rather cheaply made.",true,0,AEBDH6T37REUJTJ6PFEGK5D2CQLQ,2026-08-26T09:00:00+02:00
CR-008619,B07ZPLXB54,"Molekule Air Mini - FDA-Cleared Medical Air Purifier with PECO Technology for Allergens, Pollutants, Viruses, Bacteria, and Mold, White",Molekule,amazon_us,2021-12-04,1638644866976,5.0,FANYASTIC,"Nothing compares to the Molekule air purifier!!!  They are a bit expensive but very well worth it!  If breathing clean air is important to you, it is worth the price difference. I have four, three of them are  different styles!<br />One of the best investments I’ve ever made!!!",true,0,AH3MIBCXWGJPKMNBWDHA5BQ442TQ,2026-08-26T09:00:00+02:00
CR-008620,B095NX6YHK,"Air Purifier Ionizer, Mini Desktop USB Air Purifiers for Home & Car，One Touch Operation Compact Air Cleaner Purifier for Dust, Smoke, Pet Dander, Hay Fever, Cooking(black)",MAYZLER,amazon_us,2021-12-04,1638649882797,4.0,"there is a BRIGHT light on this thing you cannot turn out. If that wasnt there, it would be perfect.","there is a BRIGHT light on this thing you cannot turn out. If that wasnt there, it would be perfect.  a lot quieter than my big one with a filter.",false,0,AGZHRCMGBXXX24BGJUXTSFSDZFTA,2026-08-26T09:00:00+02:00
CR-008621,B08DG8PMPZ,SoClean Air+ Air Purifier | Lab-Proven Filtration Technology | Unparalled Purification + Portability | Creates the Purest Air for Your Home and Family,SoClean,amazon_us,2021-12-04,1638651773549,4.0,Not as quiet as I would like.,Does not seem to clear the air a well as I feel it should.,true,0,AGIWFR2OTM7JPQGC4PU5ZLJQWK4A,2026-08-26T09:00:00+02:00
